,issue_d,loan duration,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,delinq_2yrs,dti,emp_length,emp_title,fico_range_high,funded_amnt,grade,home_ownership,inq_last_6mths,int_rate,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_actv_bc_tl,num_bc_tl,num_il_tl,num_rev_accts,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,target,tax_liens,zip_code,Pct_afro_american,Predictions,Predicted probabilities
159,2013.0,0.0,73000.0,25848.0,10278.0,52.4,0.0,29.79,5 years,other,684.0,9250.0,C,MORTGAGE,2.0,14.47,458.0,5.0,5.0,7.0,5.0,4.0,8.0,7.0,19.0,17.0,0.0,0.0,debt_consolidation,14989.0,48.8,C2,0.0,0.0,923.0,8.484155754959401,0.0,0.1376987779741566
160,2013.0,0.0,150000.0,15391.0,14089.0,39.8,0.0,16.51,< 1 year,manager,744.0,25000.0,A,MORTGAGE,2.0,7.9,134.0,29.0,6.0,6.0,36.0,3.0,14.0,7.0,18.0,16.0,0.0,0.0,credit_card,24169.0,55.7,A4,0.0,0.0,773.0,10.962339753074728,0.0,0.055138895914993116
161,2013.0,0.0,35000.0,846.0,3094.0,41.6,0.0,18.49,2 years,other,669.0,7125.0,C,RENT,2.0,15.61,163.0,0.0,0.0,0.0,17.0,4.0,18.0,5.0,37.0,16.0,1.0,1.0,debt_consolidation,2993.0,22.7,C4,0.0,0.0,60.0,9.047111274805374,0.0,0.26751806468945805
162,2013.0,0.0,85000.0,9454.0,33346.0,53.7,0.0,20.81,4 years,other,704.0,35000.0,B,RENT,0.0,12.85,213.0,21.0,10.0,3.0,21.0,7.0,9.0,12.0,11.0,11.0,0.0,0.0,credit_card,38654.0,53.7,B4,0.0,0.0,89.0,17.23223848625491,0.0,0.1340750517404395
163,2013.0,1.0,35000.0,1656.0,1914.0,87.7,0.0,15.78,10+ years,other,664.0,11000.0,E,RENT,1.0,22.9,244.0,13.0,13.0,1.0,13.0,7.0,11.0,3.0,16.0,11.0,1.0,1.0,debt_consolidation,16556.0,82.8,E4,0.0,0.0,982.0,2.046266014581896,1.0,0.42569682516171314
164,2013.0,0.0,65000.0,2173.0,7851.0,47.7,0.0,13.22,10+ years,other,674.0,12000.0,B,RENT,1.0,13.53,248.0,8.0,8.0,0.0,25.0,5.0,9.0,2.0,19.0,11.0,2.0,2.0,debt_consolidation,8632.0,44.0,B5,0.0,0.0,953.0,3.4358589512242803,0.0,0.17935964940498347
165,2013.0,1.0,140000.0,3502.0,10678.0,67.8,0.0,6.02,5 years,other,719.0,35000.0,D,RENT,0.0,18.25,171.0,50.0,50.0,0.0,56.0,4.0,11.0,5.0,13.0,10.0,0.0,0.0,debt_consolidation,23302.0,62.1,D3,0.0,0.0,112.0,31.308408857442124,0.0,0.22449321698841104
166,2013.0,0.0,96000.0,22441.0,7562.0,78.3,1.0,13.06,7 years,other,684.0,26000.0,C,MORTGAGE,0.0,14.47,286.0,16.0,2.0,2.0,16.0,5.0,8.0,3.0,12.0,12.0,0.0,0.0,credit_card,29503.0,66.2,C2,0.0,0.0,113.0,4.367185297833024,0.0,0.14077247948959035
167,2013.0,0.0,36000.0,2302.0,2116.0,73.9,0.0,32.1,6 years,other,689.0,10000.0,B,RENT,2.0,12.85,109.0,11.0,8.0,1.0,28.0,3.0,12.0,10.0,21.0,14.0,1.0,1.0,debt_consolidation,11214.0,43.5,B4,0.0,0.0,992.0,1.942560969367826,0.0,0.1918245852227683
168,2013.0,0.0,57000.0,2413.0,1853.0,88.3,0.0,28.57,< 1 year,executive assistant,694.0,10800.0,C,RENT,1.0,14.47,422.0,5.0,4.0,3.0,14.0,3.0,10.0,7.0,22.0,13.0,0.0,0.0,debt_consolidation,19049.0,68.3,C2,0.0,0.0,800.0,8.202073622363281,0.0,0.1684957715891267
169,2013.0,1.0,93000.0,16767.0,3118.0,88.1,0.0,21.55,3 years,other,694.0,21200.0,G,MORTGAGE,0.0,25.99,124.0,1.0,1.0,3.0,1.0,6.0,9.0,7.0,21.0,18.0,0.0,0.0,debt_consolidation,28808.0,84.0,G4,0.0,0.0,801.0,1.4936163897508234,1.0,0.4846562847330109
170,2013.0,0.0,95000.0,23587.0,372.0,92.7,2.0,8.54,10+ years,manager,669.0,35000.0,D,MORTGAGE,0.0,18.25,142.0,12.0,12.0,5.0,12.0,3.0,6.0,6.0,10.0,8.0,0.0,0.0,debt_consolidation,5127.0,49.8,D3,0.0,0.0,80.0,13.760089038052552,0.0,0.2231621725626719
171,2013.0,0.0,153030.0,6991.0,4201.0,65.0,0.0,14.12,5 years,other,684.0,35000.0,C,RENT,0.0,16.24,68.0,31.0,5.0,0.0,31.0,3.0,3.0,6.0,4.0,6.0,5.0,1.0,debt_consolidation,7799.0,65.0,C5,0.0,4.0,652.0,7.799982012770933,0.0,0.2743228637563871
172,2013.0,0.0,50000.0,18843.0,2497.0,72.3,0.0,11.32,10+ years,other,669.0,16750.0,B,MORTGAGE,0.0,13.53,388.0,12.0,12.0,4.0,12.0,3.0,6.0,2.0,17.0,9.0,0.0,0.0,debt_consolidation,16589.0,53.3,B5,0.0,0.0,751.0,24.29804929448305,0.0,0.1006002643278465
173,2013.0,1.0,85000.0,5737.0,9370.0,10.8,0.0,21.83,10+ years,other,749.0,35000.0,C,RENT,0.0,15.61,120.0,16.0,1.0,0.0,24.0,4.0,4.0,25.0,8.0,10.0,0.0,0.0,debt_consolidation,5164.0,27.5,C4,0.0,0.0,921.0,6.193026732783487,1.0,0.35059711296071233
174,2013.0,1.0,139500.0,26425.0,1238.0,85.3,0.0,18.05,5 years,other,674.0,19600.0,F,MORTGAGE,0.0,25.57,101.0,0.0,0.0,5.0,12.0,4.0,5.0,6.0,11.0,15.0,2.0,2.0,debt_consolidation,10129.0,43.8,F5,0.0,0.0,166.0,2.9497004249610828,1.0,0.4541584416290922
175,2013.0,0.0,58000.0,9606.0,323.0,91.0,0.0,30.21,10+ years,other,669.0,4950.0,D,RENT,1.0,19.22,200.0,3.0,3.0,0.0,10.0,4.0,5.0,40.0,8.0,13.0,0.0,0.0,debt_consolidation,3535.0,73.6,D4,0.0,0.0,986.0,1.5987257758154003,0.0,0.29965019643531854
176,2013.0,0.0,150000.0,57541.0,7500.0,83.0,0.0,12.53,10+ years,manager,769.0,30000.0,D,MORTGAGE,1.0,18.25,201.0,5.0,5.0,4.0,62.0,1.0,4.0,6.0,10.0,6.0,0.0,0.0,small_business,108765.0,94.0,D3,1.0,0.0,760.0,11.974410325218054,0.0,0.10522556441116913
177,2013.0,1.0,35000.0,997.0,3084.0,68.5,0.0,10.93,2 years,other,674.0,12375.0,E,OWN,0.0,20.5,142.0,1.0,1.0,0.0,1.0,3.0,10.0,3.0,19.0,11.0,0.0,0.0,debt_consolidation,8479.0,42.0,E1,0.0,0.0,328.0,22.999196077324513,1.0,0.38081917784834474
178,2013.0,0.0,150000.0,7797.0,9495.0,43.1,0.0,14.26,7 years,vice president,704.0,15000.0,B,RENT,0.0,11.99,130.0,32.0,15.0,1.0,32.0,2.0,12.0,6.0,16.0,7.0,0.0,0.0,other,7205.0,39.6,B3,0.0,0.0,100.0,14.736241839065563,0.0,0.07946478256371285
179,2013.0,0.0,65000.0,3080.0,921.0,93.7,0.0,22.54,3 years,other,684.0,6000.0,D,MORTGAGE,2.0,17.57,210.0,1.0,1.0,4.0,5.0,5.0,15.0,9.0,21.0,12.0,0.0,0.0,debt_consolidation,15163.0,76.2,D2,1.0,0.0,296.0,16.224311768115612,0.0,0.19910020162224584
180,2013.0,0.0,60000.0,7518.0,1116.0,85.9,0.0,16.42,10+ years,technician,714.0,10000.0,A,RENT,0.0,6.62,117.0,22.0,4.0,0.0,25.0,3.0,9.0,13.0,10.0,10.0,0.0,0.0,credit_card,6784.0,65.2,A2,0.0,0.0,950.0,1.7221717156682017,0.0,0.06489376034388494
181,2013.0,0.0,100394.0,31249.0,3278.0,76.6,1.0,10.65,10+ years,project manager,704.0,12000.0,A,RENT,0.0,8.9,169.0,6.0,6.0,4.0,72.0,6.0,11.0,11.0,17.0,14.0,0.0,0.0,debt_consolidation,11440.0,53.7,A5,0.0,0.0,112.0,31.308408857442124,0.0,0.05766898479538314
182,2013.0,0.0,50000.0,1693.0,9049.0,33.5,0.0,9.37,3 years,other,679.0,13000.0,B,RENT,0.0,9.67,153.0,13.0,13.0,0.0,13.0,2.0,9.0,1.0,19.0,9.0,0.0,0.0,credit_card,13543.0,54.6,B1,0.0,0.0,30.0,1.422335311550094,0.0,0.09912159158787032
183,2013.0,0.0,52000.0,8034.0,10367.0,56.3,0.0,28.09,3 years,other,674.0,7200.0,B,RENT,4.0,13.53,105.0,9.0,6.0,0.0,9.0,4.0,9.0,17.0,13.0,12.0,0.0,0.0,debt_consolidation,13333.0,56.3,B5,0.0,0.0,652.0,7.799982012770933,0.0,0.22069044595617404
184,2013.0,0.0,150000.0,20725.0,14567.0,60.6,0.0,13.34,< 1 year,other,719.0,35000.0,B,MORTGAGE,2.0,11.99,257.0,2.0,2.0,2.0,14.0,3.0,11.0,16.0,19.0,14.0,0.0,0.0,debt_consolidation,31906.0,57.4,B3,0.0,0.0,850.0,6.931577935166768,0.0,0.0981521019007023
185,2013.0,1.0,43000.0,13495.0,4155.0,75.0,0.0,9.29,5 years,other,724.0,13000.0,C,MORTGAGE,0.0,14.47,373.0,5.0,5.0,1.0,5.0,5.0,9.0,4.0,14.0,10.0,0.0,0.0,credit_card,12445.0,68.8,C2,1.0,0.0,494.0,4.947559027883745,0.0,0.16615323527139803
186,2013.0,0.0,45000.0,18013.0,342.0,94.8,2.0,15.63,2 years,other,664.0,3275.0,C,MORTGAGE,0.0,15.61,162.0,37.0,19.0,1.0,37.0,4.0,6.0,7.0,7.0,9.0,0.0,0.0,debt_consolidation,8232.0,95.7,C4,0.0,0.0,191.0,41.35033473887839,0.0,0.14809988174086183
187,2013.0,0.0,76000.0,1640.0,6598.0,55.4,0.0,3.28,10+ years,other,674.0,8500.0,B,RENT,0.0,11.99,37.0,7.0,7.0,0.0,7.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,credit_card,8202.0,55.4,B3,0.0,0.0,766.0,8.64619573438209,0.0,0.11981138930288487
188,2013.0,1.0,55000.0,3660.0,4561.0,76.1,0.0,31.29,4 years,police officer,689.0,15600.0,C,RENT,0.0,16.24,119.0,3.0,3.0,0.0,9.0,7.0,14.0,19.0,23.0,22.0,0.0,0.0,credit_card,18847.0,75.4,C5,0.0,0.0,112.0,31.308408857442124,1.0,0.3563737003584845
189,2013.0,1.0,65000.0,15330.0,2661.0,87.8,0.0,17.87,10+ years,supervisor,679.0,15850.0,F,OWN,4.0,24.08,240.0,1.0,1.0,1.0,2.0,13.0,16.0,2.0,21.0,20.0,0.0,0.0,debt_consolidation,19221.0,83.9,F2,1.0,0.0,136.0,4.142292698577337,1.0,0.5398606176392305
190,2013.0,0.0,100000.0,2575.0,27260.0,11.2,0.0,22.19,5 years,other,784.0,20000.0,A,RENT,0.0,6.03,100.0,5.0,5.0,0.0,5.0,2.0,7.0,24.0,11.0,21.0,0.0,0.0,debt_consolidation,3440.0,9.5,A1,0.0,0.0,773.0,10.962339753074728,0.0,0.05858039471316663
191,2013.0,1.0,83000.0,33841.0,120.0,92.0,0.0,15.12,10+ years,other,699.0,20775.0,E,OWN,2.0,23.4,267.0,5.0,5.0,3.0,31.0,1.0,2.0,7.0,13.0,12.0,0.0,0.0,debt_consolidation,19623.0,94.3,E5,1.0,0.0,104.0,34.72171193158085,1.0,0.33156190627227317
192,2013.0,0.0,32000.0,1101.0,1711.0,71.5,0.0,7.05,10+ years,other,699.0,11875.0,C,OWN,2.0,16.24,134.0,2.0,2.0,0.0,83.0,3.0,7.0,3.0,11.0,6.0,1.0,1.0,credit_card,5507.0,47.9,C5,1.0,0.0,128.0,1.9290934991279804,0.0,0.16784643348183698
193,2013.0,1.0,105000.0,3973.0,2200.0,76.3,0.0,9.33,10+ years,other,689.0,28000.0,D,RENT,3.0,19.97,431.0,3.0,3.0,2.0,8.0,2.0,6.0,2.0,11.0,7.0,0.0,0.0,debt_consolidation,27811.0,85.0,D5,0.0,0.0,633.0,4.212447949910337,1.0,0.3380064163535647
194,2013.0,1.0,138000.0,29891.0,4767.0,80.1,1.0,9.37,10+ years,other,674.0,35000.0,D,MORTGAGE,1.0,19.22,296.0,8.0,8.0,3.0,8.0,6.0,9.0,1.0,14.0,10.0,0.0,0.0,debt_consolidation,19133.0,71.1,D4,1.0,0.0,80.0,13.760089038052552,1.0,0.31004363720878364
195,2013.0,1.0,75000.0,17642.0,10260.0,40.7,0.0,21.44,6 years,other,674.0,19800.0,D,MORTGAGE,2.0,17.57,157.0,4.0,4.0,3.0,4.0,3.0,17.0,25.0,30.0,13.0,0.0,0.0,debt_consolidation,8009.0,41.1,D2,1.0,0.0,231.0,11.779287182314905,1.0,0.32114338192785213
196,2013.0,0.0,84000.0,15850.0,23424.0,19.5,1.0,18.49,10+ years,supervisor,739.0,7700.0,A,MORTGAGE,0.0,8.9,326.0,4.0,4.0,9.0,4.0,4.0,12.0,9.0,21.0,15.0,0.0,0.0,debt_consolidation,6256.0,15.5,A5,0.0,0.0,62.0,2.229971104256331,0.0,0.051361392780849384
197,2013.0,1.0,83740.0,10059.0,4151.0,85.4,0.0,25.19,1 year,other,674.0,15000.0,D,MORTGAGE,3.0,16.99,360.0,4.0,4.0,0.0,4.0,5.0,6.0,23.0,8.0,24.0,0.0,0.0,credit_card,24443.0,70.8,D1,0.0,0.0,465.0,3.6386364196162466,1.0,0.3474841391430669
198,2013.0,1.0,75000.0,5115.0,6870.0,70.4,0.0,14.8,3 years,project manager,674.0,21600.0,D,RENT,2.0,18.25,111.0,4.0,4.0,0.0,4.0,4.0,11.0,26.0,12.0,20.0,0.0,0.0,credit_card,18228.0,67.0,D3,0.0,0.0,210.0,15.18699651043626,1.0,0.385935327931215
199,2013.0,0.0,73000.0,4744.0,3109.0,75.3,0.0,25.07,10+ years,other,684.0,4000.0,C,RENT,1.0,13.98,312.0,1.0,1.0,0.0,1.0,6.0,13.0,23.0,16.0,13.0,0.0,0.0,debt_consolidation,12010.0,70.2,C1,0.0,0.0,85.0,5.037186650558744,0.0,0.1811975365247983
200,2013.0,1.0,52400.0,8225.0,1683.0,76.0,0.0,26.23,5 years,other,669.0,16000.0,D,RENT,4.0,16.99,121.0,11.0,6.0,0.0,26.0,2.0,4.0,21.0,12.0,6.0,0.0,0.0,debt_consolidation,12977.0,54.8,D1,0.0,0.0,253.0,8.1333704105706,1.0,0.4131196646778055
201,2013.0,0.0,55000.0,17358.0,4781.0,54.0,0.0,13.45,7 years,other,674.0,8500.0,B,MORTGAGE,0.0,10.99,76.0,5.0,5.0,1.0,6.0,4.0,6.0,16.0,12.0,11.0,0.0,0.0,credit_card,8862.0,50.9,B2,0.0,0.0,658.0,3.650380265969873,0.0,0.09582866472053757
202,2013.0,1.0,72000.0,3969.0,1427.0,75.8,2.0,22.03,3 years,chief executive officer,684.0,27050.0,F,RENT,2.0,23.7,85.0,1.0,1.0,0.0,1.0,4.0,13.0,23.0,23.0,29.0,0.0,0.0,debt_consolidation,7415.0,45.0,F1,0.0,0.0,984.0,10.539724174488423,1.0,0.6713028188307034
203,2013.0,1.0,64000.0,15779.0,19234.0,38.9,0.0,21.83,10+ years,other,744.0,31825.0,D,MORTGAGE,0.0,19.97,157.0,9.0,9.0,3.0,24.0,5.0,11.0,4.0,16.0,16.0,0.0,0.0,home_improvement,18815.0,40.2,D5,0.0,0.0,136.0,4.142292698577337,1.0,0.31249595615207676
204,2013.0,0.0,100360.0,22157.0,15450.0,74.0,0.0,26.08,10+ years,other,719.0,35000.0,C,MORTGAGE,0.0,14.98,230.0,106.0,6.0,4.0,106.0,5.0,8.0,8.0,9.0,9.0,0.0,0.0,credit_card,57180.0,74.0,C3,0.0,0.0,672.0,10.106276414077332,0.0,0.12072223670040637
205,2013.0,0.0,30000.0,1432.0,219.0,81.7,0.0,15.04,4 years,owner,674.0,6000.0,C,RENT,0.0,14.47,134.0,11.0,11.0,0.0,11.0,2.0,9.0,2.0,17.0,8.0,0.0,0.0,debt_consolidation,4864.0,62.4,C2,0.0,0.0,276.0,25.869322237750843,0.0,0.24821004885804093
206,2013.0,0.0,102000.0,11370.0,4351.0,81.1,0.0,20.21,2 years,operations manager,699.0,25000.0,C,MORTGAGE,0.0,13.98,150.0,7.0,7.0,1.0,7.0,2.0,6.0,10.0,21.0,16.0,0.0,0.0,debt_consolidation,23163.0,59.4,C1,0.0,0.0,152.0,15.725629889111111,0.0,0.14276799099444978
207,2013.0,0.0,41734.0,3681.0,9358.0,50.2,2.0,34.02,3 years,other,674.0,16000.0,C,RENT,0.0,16.24,139.0,6.0,2.0,0.0,17.0,3.0,11.0,7.0,23.0,13.0,0.0,0.0,debt_consolidation,12293.0,55.1,C5,1.0,0.0,201.0,8.916836803032824,1.0,0.31471977955808256
208,2013.0,0.0,51000.0,15259.0,2478.0,77.5,0.0,10.16,10+ years,manager,679.0,20000.0,B,MORTGAGE,0.0,13.53,111.0,9.0,9.0,1.0,32.0,4.0,10.0,1.0,13.0,9.0,0.0,0.0,debt_consolidation,9709.0,59.6,B5,1.0,0.0,145.0,2.880556090949222,0.0,0.13757097400096746
209,2013.0,0.0,138000.0,13611.0,5674.0,78.7,0.0,12.04,3 years,consultant,684.0,25000.0,C,MORTGAGE,2.0,14.47,247.0,0.0,0.0,6.0,0.0,7.0,10.0,7.0,11.0,14.0,1.0,1.0,credit_card,24110.0,78.5,C2,0.0,0.0,280.0,14.43118886531353,0.0,0.14052622115380542
210,2013.0,0.0,85000.0,23681.0,1908.0,34.2,0.0,2.27,10+ years,store manager,664.0,5000.0,D,MORTGAGE,1.0,16.99,333.0,5.0,5.0,5.0,5.0,2.0,17.0,3.0,25.0,7.0,1.0,1.0,debt_consolidation,3992.0,52.5,D1,0.0,0.0,115.0,17.01186916235422,0.0,0.14378770536062035
211,2013.0,0.0,54000.0,24554.0,2261.0,88.0,1.0,25.42,< 1 year,teacher,664.0,21250.0,D,OWN,0.0,17.57,295.0,10.0,10.0,0.0,10.0,3.0,9.0,28.0,12.0,9.0,0.0,0.0,debt_consolidation,22479.0,89.9,D2,1.0,0.0,112.0,31.308408857442124,0.0,0.23794421721597842
212,2013.0,1.0,82500.0,17708.0,1452.0,27.4,0.0,19.62,< 1 year,other,669.0,16000.0,C,MORTGAGE,2.0,15.61,144.0,1.0,1.0,5.0,17.0,2.0,9.0,10.0,18.0,15.0,1.0,1.0,credit_card,7169.0,46.6,C4,0.0,0.0,553.0,4.117621567485061,0.0,0.3004122052301156
213,2013.0,1.0,135000.0,3176.0,10779.0,70.9,1.0,12.75,10+ years,other,674.0,35000.0,G,MORTGAGE,2.0,26.06,234.0,5.0,5.0,3.0,15.0,8.0,11.0,1.0,23.0,20.0,1.0,1.0,debt_consolidation,36857.0,70.1,G5,0.0,0.0,606.0,29.154068525437744,1.0,0.5347500376967305
214,2013.0,1.0,62000.0,4552.0,1627.0,91.7,1.0,31.43,2 years,other,674.0,18000.0,D,RENT,0.0,16.99,176.0,14.0,9.0,0.0,14.0,4.0,10.0,9.0,16.0,14.0,0.0,0.0,debt_consolidation,21098.0,83.4,D1,0.0,0.0,553.0,4.117621567485061,1.0,0.4000812516289394
215,2013.0,0.0,72000.0,17573.0,8844.0,70.5,0.0,27.1,4 years,other,709.0,25050.0,B,MORTGAGE,1.0,11.99,213.0,13.0,7.0,3.0,22.0,6.0,16.0,19.0,29.0,15.0,0.0,0.0,debt_consolidation,22546.0,64.4,B3,0.0,0.0,729.0,4.099684739845236,0.0,0.1076936100643389
216,2013.0,0.0,50000.0,3302.0,2807.0,81.4,0.0,9.07,10+ years,other,664.0,2800.0,F,RENT,0.0,23.7,210.0,44.0,30.0,0.0,44.0,3.0,6.0,2.0,8.0,4.0,0.0,0.0,small_business,13207.0,82.0,F1,0.0,0.0,462.0,28.222718553966395,0.0,0.24704150603535444
217,2013.0,1.0,109000.0,5555.0,2075.0,89.0,0.0,14.97,10+ years,other,729.0,25000.0,C,RENT,0.0,15.61,98.0,23.0,23.0,2.0,40.0,3.0,5.0,8.0,9.0,9.0,0.0,0.0,debt_consolidation,18568.0,75.8,C4,0.0,0.0,946.0,22.094609679259793,0.0,0.2296780376721681
218,2013.0,0.0,103000.0,21280.0,45824.0,17.6,1.0,14.19,1 year,other,754.0,8000.0,B,MORTGAGE,5.0,11.99,299.0,12.0,4.0,2.0,26.0,1.0,10.0,9.0,14.0,9.0,0.0,0.0,car,9947.0,16.4,B3,0.0,0.0,460.0,4.435352675264619,0.0,0.05834759098172098
219,2013.0,0.0,105900.0,24557.0,11911.0,74.9,0.0,16.57,7 years,manager,714.0,28000.0,A,MORTGAGE,1.0,7.62,153.0,2.0,2.0,4.0,2.0,6.0,15.0,10.0,23.0,12.0,0.0,0.0,credit_card,36283.0,60.4,A3,0.0,0.0,730.0,5.128457972360874,0.0,0.05155005057269121
220,2013.0,1.0,90000.0,6346.0,866.0,85.1,0.0,11.64,3 years,other,674.0,12375.0,D,MORTGAGE,0.0,19.22,63.0,13.0,10.0,2.0,13.0,3.0,3.0,21.0,11.0,19.0,0.0,0.0,moving,9601.0,84.2,D4,1.0,0.0,640.0,6.5736835393414985,1.0,0.31199735118010147
221,2013.0,1.0,150000.0,36571.0,46384.0,62.4,0.0,22.04,10+ years,account manager,719.0,35000.0,D,MORTGAGE,3.0,18.25,330.0,29.0,29.0,4.0,29.0,6.0,11.0,5.0,22.0,16.0,0.0,0.0,debt_consolidation,78763.0,62.6,D3,0.0,0.0,78.0,3.5200013504920857,0.0,0.1760707707962887
222,2013.0,1.0,60000.0,8191.0,5413.0,60.8,1.0,18.71,10+ years,other,669.0,15000.0,D,MORTGAGE,1.0,18.25,225.0,10.0,10.0,1.0,10.0,9.0,11.0,4.0,21.0,18.0,1.0,1.0,credit_card,12753.0,50.6,D3,0.0,0.0,310.0,35.969120909518914,1.0,0.37340670485407607
223,2013.0,1.0,110690.0,20475.0,992.0,95.8,0.0,33.41,10+ years,other,684.0,21200.0,E,MORTGAGE,0.0,22.4,352.0,10.0,7.0,1.0,10.0,10.0,12.0,8.0,22.0,22.0,0.0,0.0,debt_consolidation,25913.0,78.8,E3,0.0,0.0,945.0,7.542862052159502,1.0,0.4252406769985881
224,2013.0,0.0,65000.0,2762.0,23010.0,30.5,0.0,17.16,7 years,accountant,704.0,16000.0,A,RENT,1.0,7.9,109.0,1.0,1.0,0.0,5.0,5.0,10.0,10.0,16.0,15.0,0.0,0.0,credit_card,14863.0,37.3,A4,0.0,0.0,72.0,26.32256327409801,0.0,0.08096003145351233
225,2013.0,1.0,83000.0,30425.0,1021.0,94.5,0.0,16.51,10+ years,software engineer,679.0,18400.0,C,MORTGAGE,0.0,14.98,131.0,9.0,8.0,3.0,63.0,4.0,6.0,8.0,12.0,9.0,1.0,1.0,debt_consolidation,20586.0,63.5,C3,0.0,0.0,141.0,1.6177320779649818,0.0,0.14261626680547534
226,2013.0,0.0,62000.0,10497.0,1942.0,81.9,0.0,32.15,10+ years,other,674.0,14000.0,D,MORTGAGE,1.0,16.99,192.0,17.0,2.0,4.0,27.0,1.0,13.0,15.0,24.0,15.0,0.0,0.0,debt_consolidation,26494.0,83.6,D1,0.0,0.0,137.0,2.9510751012776564,0.0,0.19736649698255282
227,2013.0,0.0,80000.0,46418.0,2176.0,76.1,5.0,13.16,10+ years,other,669.0,9600.0,C,MORTGAGE,4.0,14.98,409.0,24.0,8.0,1.0,33.0,2.0,9.0,5.0,15.0,7.0,0.0,0.0,other,11594.0,84.6,C3,0.0,0.0,13.0,1.0790060065878706,0.0,0.14216519349170628
228,2013.0,0.0,90000.0,37234.0,203.0,91.5,0.0,9.38,6 years,other,679.0,20000.0,C,MORTGAGE,1.0,16.24,56.0,7.0,7.0,2.0,14.0,1.0,1.0,3.0,6.0,8.0,0.0,0.0,debt_consolidation,11259.0,80.4,C5,0.0,0.0,27.0,4.16229606155292,0.0,0.16000366551666056
229,2013.0,1.0,100000.0,40297.0,1409.0,62.9,0.0,21.88,10+ years,operations manager,704.0,27200.0,C,MORTGAGE,1.0,14.47,135.0,7.0,7.0,6.0,7.0,1.0,3.0,15.0,5.0,7.0,0.0,0.0,credit_card,31890.0,93.0,C2,0.0,0.0,285.0,19.536113359063744,0.0,0.17672061540021317
230,2013.0,0.0,100000.0,630.0,6556.0,34.4,0.0,2.32,3 years,other,684.0,3700.0,C,MORTGAGE,1.0,15.61,128.0,0.0,0.0,5.0,0.0,5.0,9.0,0.0,20.0,9.0,0.0,0.0,debt_consolidation,5036.0,34.0,C4,0.0,0.0,922.0,3.980499158555668,0.0,0.13841121130256961
231,2013.0,0.0,172900.0,16122.0,49465.0,47.3,1.0,16.48,10+ years,account executive,694.0,35000.0,B,MORTGAGE,2.0,10.99,353.0,16.0,4.0,6.0,33.0,7.0,19.0,8.0,30.0,20.0,0.0,0.0,credit_card,45300.0,46.0,B2,0.0,0.0,436.0,23.15651312680059,0.0,0.07940103790118608
232,2013.0,1.0,115000.0,13961.0,665.0,96.5,0.0,15.97,6 years,other,684.0,28000.0,D,MORTGAGE,0.0,18.25,168.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,15.0,18.0,0.0,0.0,debt_consolidation,32880.0,89.6,D3,0.0,0.0,882.0,2.329655293940823,1.0,0.31706277076267947
233,2013.0,0.0,47500.0,9631.0,830.0,83.4,3.0,15.66,10+ years,other,669.0,9000.0,B,MORTGAGE,1.0,11.99,389.0,5.0,5.0,5.0,31.0,4.0,9.0,23.0,21.0,11.0,0.0,0.0,debt_consolidation,5800.0,62.4,B3,0.0,0.0,130.0,2.4959904555836667,0.0,0.08895430154994884
234,2013.0,0.0,80000.0,3269.0,23692.0,43.7,0.0,12.52,1 year,engineer,684.0,22000.0,A,RENT,0.0,8.9,212.0,32.0,22.0,0.0,32.0,4.0,12.0,10.0,14.0,9.0,0.0,0.0,debt_consolidation,18408.0,41.6,A5,0.0,0.0,750.0,11.488899889419644,0.0,0.07477519929687781
235,2013.0,0.0,60000.0,8649.0,5941.0,47.4,0.0,15.46,1 year,other,674.0,10000.0,C,MORTGAGE,1.0,13.98,190.0,7.0,7.0,3.0,12.0,5.0,14.0,3.0,31.0,17.0,0.0,0.0,credit_card,12066.0,41.8,C1,0.0,0.0,196.0,8.501573424149866,0.0,0.1423281872031386
236,2013.0,0.0,86000.0,15478.0,466.0,98.2,0.0,30.38,3 years,operator,709.0,19500.0,C,MORTGAGE,1.0,14.98,161.0,12.0,10.0,5.0,12.0,6.0,6.0,13.0,10.0,13.0,0.0,0.0,debt_consolidation,32106.0,88.7,C3,0.0,0.0,298.0,30.43147531757164,0.0,0.20026331219926755
237,2013.0,1.0,82000.0,25781.0,33719.0,50.1,0.0,19.67,5 years,software engineer,749.0,30000.0,B,MORTGAGE,0.0,13.53,254.0,15.0,10.0,3.0,20.0,4.0,7.0,5.0,10.0,10.0,0.0,0.0,debt_consolidation,33881.0,43.4,B5,0.0,0.0,493.0,1.6738710304527311,0.0,0.09595602518672948
238,2013.0,0.0,94000.0,3909.0,11580.0,26.2,0.0,10.85,8 years,other,709.0,13200.0,B,RENT,2.0,10.99,59.0,17.0,2.0,0.0,27.0,4.0,4.0,6.0,9.0,11.0,0.0,0.0,debt_consolidation,8697.0,31.9,B2,0.0,0.0,310.0,35.969120909518914,0.0,0.1299644932806187
